Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,current_time.secs,current_time.nsecs
1711657254.2739406,255,1711657254,265318632,,42.33770166666667,-71.08639666666667,0.0,328122.6047636749,4689380.109561397,19,T,3.4,"$GPGGA,202054.000,4220.2621,N,07105.1838,W,1,05,3.4,24.8,M,-33.8,M,,0000*54
",1711675253,999999761
1711657255.257788,256,1711657255,249871253,,45.671033333333334,-71.08638833333333,0.0,337492.1886405084,5059615.113636302,19,T,3.4,"$GPGGA,202055.000,4220.2620,N,07105.1833,W,1,05,3.4,24.4,M,-33.8,M,,0000*53
",1711675254,999999761
1711657256.2579975,257,1711657256,249152421,,42.33770166666667,-71.08638833333333,0.0,328123.29129248136,4689380.092716735,19,T,3.4,"$GPGGA,202056.000,4220.2621,N,07105.1833,W,1,05,3.4,24.4,M,-33.8,M,,0000*51
",1711675255,999999761
1711657257.2570882,258,1711657257,248465299,,42.33770166666667,-71.08638833333333,0.0,328123.29129248136,4689380.092716735,19,T,3.4,"$GPGGA,202057.000,4220.2621,N,07105.1833,W,1,05,3.4,24.4,M,-33.8,M,,0000*50
",1711675256,999999761
1711657258.2746966,259,1711657258,248739004,,42.33770166666667,-71.08638833333333,0.0,328123.29129248136,4689380.092716735,19,T,3.4,"$GPGGA,202058.000,4220.2621,N,07105.1833,W,1,05,3.4,24.4,M,-33.8,M,,0000*5F
",1711675257,999999284
1711657259.267667,260,1711657259,248894214,,42.33770166666667,-71.08638833333333,0.0,328123.29129248136,4689380.092716735,19,T,3.4,"$GPGGA,202059.000,4220.2621,N,07105.1833,W,1,05,3.4,24.4,M,-33.8,M,,0000*5E
",1711675258,999999046
1711657260.2563748,261,1711657260,247754335,,42.337705,-71.08638666666667,0.0,328123.4376799976,4689380.459489045,19,T,3.4,"$GPGGA,202100.000,4220.2623,N,07105.1832,W,1,05,3.4,24.2,M,-33.8,M,,0000*56
",1711675259,999999761
1711657261.2558987,262,1711657261,248651266,,42.337705,-71.08638833333333,0.0,328123.30037424446,4689380.462857969,19,T,3.4,"$GPGGA,202101.000,4220.2623,N,07105.1833,W,1,05,3.4,24.0,M,-33.8,M,,0000*54
",1711675261,0
1711657262.2722492,263,1711657262,264207601,,42.337693333333334,-71.08639,0.0,328123.1312822976,4689379.170732577,19,T,3.4,"$GPGGA,202102.000,4220.2616,N,07105.1834,W,1,05,3.4,23.7,M,-33.8,M,,0000*56
",1711675261,999999761
1711657263.2670984,264,1711657263,259799718,,42.337685,-71.08640333333334,0.0,328122.01013149513,4689378.272331005,19,T,3.4,"$GPGGA,202103.000,4220.2611,N,07105.1842,W,1,05,3.4,23.4,M,-33.8,M,,0000*52
",1711675262,999999761
1711657264.273629,265,1711657264,264675617,,42.337675,-71.08642666666667,0.0,328120.06060454715,4689377.209072866,19,T,3.4,"$GPGGA,202104.000,4220.2605,N,07105.1856,W,1,05,3.4,23.2,M,-33.8,M,,0000*53
",1711675263,999999761
1711657265.2658787,266,1711657265,247545957,,42.33766,-71.08645666666666,0.0,328117.5482305479,4689375.604079525,19,T,3.4,"$GPGGA,202105.000,4220.2596,N,07105.1874,W,1,05,3.4,22.9,M,-33.8,M,,0000*51
",1711675264,999999284
1711657266.2651172,267,1711657266,252720594,,42.33764,-71.08649333333334,0.0,328114.4730085174,4689373.4573515635,19,T,3.4,"$GPGGA,202106.000,4220.2584,N,07105.1896,W,1,05,3.4,22.6,M,-33.8,M,,0000*52
",1711675265,999999761
1711657267.2562387,268,1711657267,249052047,,42.337621666666664,-71.08653666666666,0.0,328110.8531020235,4689371.5091721555,19,T,3.4,"$GPGGA,202107.000,4220.2573,N,07105.1922,W,1,05,3.4,22.6,M,-33.8,M,,0000*55
",1711675266,999999523
1711657268.2758975,269,1711657268,265327453,,42.337601666666664,-71.08659,0.0,328106.404816283,4689369.396139404,19,T,3.4,"$GPGGA,202108.000,4220.2561,N,07105.1954,W,1,05,3.4,22.7,M,-33.8,M,,0000*59
",1711675267,999999761
1711657269.2585423,270,1711657269,248049974,,42.33758,-71.08664333333333,0.0,328101.95198633865,4689367.098038785,19,T,3.4,"$GPGGA,202109.000,4220.2548,N,07105.1986,W,1,05,3.4,22.8,M,-33.8,M,,0000*53
",1711675268,999999523
1711657270.256388,271,1711657270,248040914,,42.337558333333334,-72.75336666666666,0.0,685078.7311937211,4689700.5412366185,18,T,3.4,"$GPGGA,202110.000,4220.2535,N,07105.2020,W,1,05,3.4,23.0,M,-33.8,M,,0000*5E
",1711675269,999999761
1711657271.266968,272,1711657271,257087945,,42.33754166666667,-71.08676,0.0,328092.23610570154,4689363.077274754,19,T,3.4,"$GPGGA,202111.000,4220.2525,N,07105.2056,W,1,05,3.4,23.3,M,-33.8,M,,0000*5C
",1711675270,999999761
1711657272.2564192,273,1711657272,249083995,,42.33752833333333,-71.086815,0.0,328087.6686695962,4689361.707905602,19,T,3.4,"$GPGGA,202112.000,4220.2517,N,07105.2089,W,1,05,3.4,23.6,M,-33.8,M,,0000*59
",1711675271,999999761
1711657273.2559192,274,1711657273,248795986,,42.33750333333333,-72.75351666666667,0.0,685066.5348841151,4689694.107339462,18,T,3.4,"$GPGGA,202113.000,4220.2502,N,07105.2110,W,1,05,3.4,23.6,M,-33.8,M,,0000*5D
",1711675272,999999761
1711657274.2832181,275,1711657274,257420539,,42.33747,-71.086865,0.0,328083.39051874366,4689355.331523636,19,T,3.4,"$GPGGA,202114.000,4220.2482,N,07105.2119,W,1,05,3.4,23.2,M,-33.8,M,,0000*5E
",1711675273,999999284
1711657275.2742047,276,1711657275,248842239,,42.337455,-71.086885,0.0,328081.70196602325,4689353.706324612,19,T,3.4,"$GPGGA,202115.000,4220.2473,N,07105.2131,W,1,05,3.4,23.2,M,-33.8,M,,0000*5B
",1711675274,999999284
1711657276.2519982,277,1711657276,244871139,,42.33743166666667,-71.08689833333334,0.0,328080.53992802126,4689351.142293888,19,T,3.4,"$GPGGA,202116.000,4220.2459,N,07105.2139,W,1,05,3.4,23.0,M,-33.8,M,,0000*5A
",1711675275,999999761
1711657277.2561693,278,1711657277,248318433,,42.337406666666666,-71.086905,0.0,328079.92257287167,4689348.379713675,19,T,3.4,"$GPGGA,202117.000,4220.2444,N,07105.2143,W,1,05,3.4,22.9,M,-33.8,M,,0000*52
",1711675276,999999761
1711657278.2587562,279,1711657278,249704599,,42.337385,-72.75356666666667,0.0,685062.7628174771,4689680.858364978,18,T,3.4,"$GPGGA,202118.000,4220.2431,N,07105.2140,W,1,05,3.4,22.8,M,-33.8,M,,0000*5D
",1711675278,0
1711657279.2560124,280,1711657279,248864173,,42.337363333333336,-71.08688166666667,0.0,328081.7267724469,4689343.520701377,19,T,3.4,"$GPGGA,202119.000,4220.2418,N,07105.2129,W,1,05,3.4,22.8,M,-33.8,M,,0000*58
",1711675279,0
1711657280.2607818,281,1711657280,252380609,,42.337365,-71.086865,0.0,328083.1043793607,4689343.67207493,19,T,3.4,"$GPGGA,202120.000,4220.2419,N,07105.2119,W,1,05,3.4,23.4,M,-33.8,M,,0000*5D
",1711675279,999999761
1711657281.2530859,282,1711657281,244819164,,42.33737,-71.08684333333333,0.0,328084.9029893737,4689344.183480994,19,T,3.3,"$GPGGA,202121.000,4220.2422,N,07105.2106,W,1,05,3.3,24.1,M,-33.8,M,,0000*5F
",1711675280,999999761
1711657282.250349,283,1711657282,243284940,,42.33738666666667,-71.086825,0.0,328086.4587787793,4689345.997121052,19,T,3.3,"$GPGGA,202122.000,4220.2432,N,07105.2095,W,1,05,3.3,25.0,M,-33.8,M,,0000*56
",1711675281,999999761
1711657283.2702675,284,1711657283,244198083,,42.337406666666666,-71.08680833333334,0.0,328087.886344526,4689348.184272262,19,T,3.3,"$GPGGA,202123.000,4220.2444,N,07105.2085,W,1,05,3.3,25.7,M,-33.8,M,,0000*50
",1711675282,999999284
1711657284.2676947,285,1711657284,243717908,,42.337421666666664,-71.08678666666667,0.0,328089.7122033369,4689349.806103192,19,T,3.3,"$GPGGA,202124.000,4220.2453,N,07105.2072,W,1,05,3.3,26.4,M,-33.8,M,,0000*59
",1711675283,999999523
1711657285.2516453,286,1711657285,243309259,,42.33739833333333,-71.08674666666667,0.0,328092.9439734119,4689347.1342457915,19,T,3.3,"$GPGGA,202125.000,4220.2439,N,07105.2048,W,1,05,3.3,26.9,M,-33.8,M,,0000*50
",1711675284,999999761
1711657286.2533522,287,1711657286,246331453,,42.33735166666666,-72.75336666666666,0.0,685079.3375557223,4689677.592252477,18,T,3.3,"$GPGGA,202126.000,4220.2411,N,07105.2020,W,1,05,3.3,27.6,M,-33.8,M,,0000*59
",1711675285,999999761
1711657287.2545497,288,1711657287,246350765,,42.33727666666667,-71.08664,0.0,328101.4000625516,4689333.408448701,19,T,3.3,"$GPGGA,202127.000,4220.2366,N,07105.1984,W,1,05,3.3,28.0,M,-33.8,M,,0000*52
",1711675286,999999761
1711657288.2533212,289,1711657288,245670080,,42.33719833333333,-71.08658166666666,0.0,328105.99235735915,4689324.592205385,19,T,3.3,"$GPGGA,202128.000,4220.2319,N,07105.1949,W,1,05,3.3,28.3,M,-33.8,M,,0000*57
",1711675287,999999761
1711657289.2532206,290,1711657289,245981931,,42.33712166666667,-71.08652666666667,0.0,328110.31459148903,4689315.967774415,19,T,3.3,"$GPGGA,202129.000,4220.2273,N,07105.1916,W,1,05,3.3,28.5,M,-33.8,M,,0000*57
",1711675288,999999761
1711657290.254064,291,1711657290,244880676,,42.337048333333335,-71.08647333333333,0.0,328114.5086117656,4689307.716856789,19,T,3.3,"$GPGGA,202130.000,4220.2229,N,07105.1884,W,1,05,3.3,28.8,M,-33.8,M,,0000*57
",1711675289,999999761
1711657291.2730632,292,1711657291,250155687,,42.33697333333333,-71.08642,0.0,328118.6981016452,4689299.280871469,19,T,3.3,"$GPGGA,202131.000,4220.2184,N,07105.1852,W,1,05,3.3,29.1,M,-33.8,M,,0000*51
",1711675290,999999523
1711657292.2552009,293,1711657292,246731758,,42.33692,-71.08637833333333,0.0,328121.98547996057,4689293.274389023,19,T,3.3,"$GPGGA,202132.000,4220.2152,N,07105.1827,W,1,05,3.3,29.4,M,-33.8,M,,0000*5E
",1711675291,999999523
1711657293.2627945,294,1711657293,245937824,,42.336868333333335,-71.08634166666667,0.0,328124.86548218946,4689287.463085444,19,T,3.3,"$GPGGA,202133.000,4220.2121,N,07105.1805,W,1,05,3.3,30.0,M,-33.8,M,,0000*57
",1711675293,0
1711657294.2549436,295,1711657294,247605800,,45.67015,-71.08631,0.0,337495.73256609973,5059516.817370745,19,T,3.3,"$GPGGA,202134.000,4220.2090,N,07105.1786,W,1,05,3.3,30.6,M,-33.8,M,,0000*59
",1711675293,999999523
1711657295.2686164,296,1711657295,245649099,,42.33676333333333,-72.75295,0.0,685115.3910118763,4689613.168754335,18,T,3.3,"$GPGGA,202135.000,4220.2058,N,07105.1770,W,1,05,3.3,31.1,M,-33.8,M,,0000*53
",1711675294,999999046
1711657296.2707074,297,1711657296,262700557,,42.336713333333336,-71.08625666666667,0.0,328131.445900702,4689270.079713177,19,T,3.3,"$GPGGA,202136.000,4220.2028,N,07105.1754,W,1,05,3.3,30.9,M,-33.8,M,,0000*58
",1711675295,999999761
1711657297.2585871,298,1711657297,249872207,,42.336686666666665,-71.08624166666667,0.0,328132.6090243377,4689267.088265571,19,T,3.3,"$GPGGA,202137.000,4220.2012,N,07105.1745,W,1,05,3.3,31.1,M,-33.8,M,,0000*59
",1711675296,999999761
1711657298.255434,299,1711657298,248001098,,42.336668333333336,-71.08623166666666,0.0,328133.3829272136,4689265.032277103,19,T,3.3,"$GPGGA,202138.000,4220.2001,N,07105.1739,W,1,05,3.3,31.2,M,-33.8,M,,0000*5C
",1711675297,999999761
1711657299.2727175,300,1711657299,264245986,,42.336645,-72.75288333333333,0.0,685121.2306398477,4689600.173758683,18,T,3.3,"$GPGGA,202139.000,4220.1987,N,07105.1730,W,1,05,3.3,31.0,M,-33.8,M,,0000*52
",1711675299,0
1711657300.271309,301,1711657300,246929168,,42.336625,-71.08620666666667,0.0,328135.3244971568,4689260.1699122675,19,T,3.3,"$GPGGA,202140.000,4220.1975,N,07105.1724,W,1,05,3.3,31.0,M,-33.8,M,,0000*54
",1711675299,999999284
1711657301.2567763,302,1711657301,249158859,,42.33660666666667,-72.75286666666666,0.0,685122.7162278302,4689595.953380177,18,T,3.3,"$GPGGA,202141.000,4220.1964,N,07105.1720,W,1,05,3.3,30.0,M,-33.8,M,,0000*50
",1711675301,0
1711657302.258954,303,1711657302,251282691,,42.33658833333333,-71.08620833333333,0.0,328135.0873004006,4689256.101728034,19,T,3.3,"$GPGGA,202142.000,4220.1953,N,07105.1725,W,1,05,3.3,29.4,M,-33.8,M,,0000*5E
",1711675301,999999761
1711657303.2641788,304,1711657303,256033182,,45.6699,-71.086225,0.0,337501.6294707033,5059488.8701518485,19,T,3.3,"$GPGGA,202143.000,4220.1940,N,07105.1735,W,1,05,3.3,28.3,M,-33.8,M,,0000*5A
",1711675302,999999523
1711657304.2751217,305,1711657304,267216205,,42.33654166666667,-71.086255,0.0,328131.1155374517,4689251.014074179,19,T,3.3,"$GPGGA,202144.000,4220.1925,N,07105.1753,W,1,05,3.3,27.7,M,-33.8,M,,0000*55
",1711675304,0
1711657305.2583346,306,1711657305,250218868,,42.336508333333335,-71.08628833333333,0.0,328128.2785604942,4689247.380037009,19,T,3.3,"$GPGGA,202145.000,4220.1905,N,07105.1773,W,1,05,3.3,27.0,M,-33.8,M,,0000*53
",1711675304,999999761
1711657306.2588284,307,1711657306,249990940,,42.33647,-71.08632333333334,0.0,328125.2906503544,4689243.194157981,19,T,3.3,"$GPGGA,202146.000,4220.1882,N,07105.1794,W,1,05,3.3,26.3,M,-33.8,M,,0000*55
",1711675305,999999761
1711657307.2591295,308,1711657307,251994848,,42.336425,-71.08635166666667,0.0,328122.83380813093,4689238.254522392,19,T,3.3,"$GPGGA,202147.000,4220.1855,N,07105.1811,W,1,05,3.3,25.4,M,-33.8,M,,0000*58
",1711675306,999999761
1711657308.2581758,309,1711657308,250740766,,42.33638666666667,-71.08637666666667,0.0,328120.66974291997,4689234.0484321285,19,T,3.3,"$GPGGA,202148.000,4220.1832,N,07105.1826,W,1,05,3.3,24.5,M,-33.8,M,,0000*52
",1711675307,999999761
1711657309.256267,310,1711657309,248346805,,45.66968333333333,-72.75306666666667,0.0,675016.6583393044,5059803.553730258,18,T,3.3,"$GPGGA,202149.000,4220.1810,N,07105.1840,W,1,05,3.3,23.6,M,-33.8,M,,0000*57
",1711675308,999999761
1711657310.260667,311,1711657310,242842435,,42.336326666666665,-71.08642833333333,0.0,328116.2497048846,4689227.490328218,19,T,3.3,"$GPGGA,202150.000,4220.1796,N,07105.1857,W,1,05,3.3,23.0,M,-33.8,M,,0000*5E
",1711675309,999999523
1711657311.2734082,312,1711657311,249460697,,42.336295,-71.086445,0.0,328114.79034053674,4689224.007677111,19,T,3.3,"$GPGGA,202151.000,4220.1777,N,07105.1867,W,1,05,3.3,22.1,M,-33.8,M,,0000*53
",1711675310,999999284
1711657312.2768834,313,1711657312,270087957,,42.33627166666667,-71.08645166666666,0.0,328114.1775327002,4689221.430165049,19,T,3.3,"$GPGGA,202152.000,4220.1763,N,07105.1871,W,1,05,3.3,21.2,M,-33.8,M,,0000*52
",1711675312,0
1711657313.26231,314,1711657313,248884201,,42.33625333333333,-71.08644833333334,0.0,328114.40220070747,4689219.387650679,19,T,3.3,"$GPGGA,202153.000,4220.1752,N,07105.1869,W,1,05,3.3,20.2,M,-33.8,M,,0000*59
",1711675312,999999523
1711657314.291703,315,1711657314,270728349,,42.33625333333333,-71.08644833333334,0.0,328114.40220070747,4689219.387650679,19,T,3.3,"$GPGGA,202154.000,4220.1752,N,07105.1869,W,1,05,3.3,20.3,M,-33.8,M,,0000*5F
",1711675313,999998807
1711657315.2954812,316,1711657315,269740104,,42.336243333333336,-71.086445,0.0,328114.6495732796,4689218.270489211,19,T,3.3,"$GPGGA,202155.000,4220.1746,N,07105.1867,W,1,05,3.3,19.6,M,-33.8,M,,0000*5A
",1711675314,999999284
1711657316.2726455,317,1711657316,248531818,,42.33622666666667,-71.086445,0.0,328114.6041645169,4689216.419783446,19,T,3.3,"$GPGGA,202156.000,4220.1736,N,07105.1867,W,1,05,3.3,18.9,M,-33.8,M,,0000*50
",1711675315,999999284
1711657317.2577116,318,1711657317,251024246,,42.33620833333333,-71.08645166666666,0.0,328114.0049788335,4689214.397483133,19,T,3.3,"$GPGGA,202157.000,4220.1725,N,07105.1871,W,1,05,3.3,18.1,M,-33.8,M,,0000*5C
",1711675316,999999761
1711657318.2595549,319,1711657318,250623703,,42.33619,-71.08645666666666,0.0,328113.54310190433,4689212.371813851,19,T,3.3,"$GPGGA,202158.000,4220.1714,N,07105.1874,W,1,05,3.3,17.3,M,-33.8,M,,0000*59
",1711675317,999999761
1711657319.2891865,320,1711657319,267731189,,42.336175,-71.08645666666666,0.0,328113.50223383063,4689210.706178674,19,T,3.3,"$GPGGA,202159.000,4220.1705,N,07105.1874,W,1,05,3.3,16.5,M,-33.8,M,,0000*5F
",1711675318,999999761
1711657320.2693832,321,1711657320,249972105,,42.336173333333335,-71.086455,0.0,328113.6350020227,4689210.517739082,19,T,3.3,"$GPGGA,202200.000,4220.1704,N,07105.1873,W,1,05,3.3,16.6,M,-33.8,M,,0000*55
",1711675319,999998807
1711657321.26612,322,1711657321,250129699,,42.33616166666667,-72.75311666666667,0.0,685103.4255529543,4689545.994757907,18,T,3.3,"$GPGGA,202201.000,4220.1697,N,07105.1870,W,1,05,3.3,15.9,M,-33.8,M,,0000*50
",1711675320,999999523
1711657322.2563355,323,1711657322,249238014,,45.66948333333333,-71.08644833333334,0.0,337483.02759733517,5059443.032304647,19,T,3.3,"$GPGGA,202202.000,4220.1690,N,07105.1869,W,1,05,3.3,15.2,M,-33.8,M,,0000*57
",1711675321,999999761
1711657323.252669,324,1711657323,244196653,,42.33613666666667,-71.08645166666666,0.0,328113.80972076504,4689206.439448418,19,T,3.3,"$GPGGA,202203.000,4220.1682,N,07105.1871,W,1,05,3.3,14.6,M,-33.8,M,,0000*59
",1711675322,999999761
1711657324.253657,325,1711657324,244960069,,42.336125,-71.08646,0.0,328113.09138860763,4689205.16079949,19,T,3.3,"$GPGGA,202204.000,4220.1675,N,07105.1876,W,1,05,3.3,14.0,M,-33.8,M,,0000*57
",1711675323,999999761
1711657325.2576795,326,1711657325,249712228,,45.66945,-71.08646833333333,0.0,337481.37326928286,5059439.369609511,19,T,3.3,"$GPGGA,202205.000,4220.1670,N,07105.1881,W,1,05,3.3,13.4,M,-33.8,M,,0000*58
",1711675324,999999761
1711657326.258128,327,1711657326,250056028,,42.33611166666667,-71.08647833333333,0.0,328111.5446599337,4689203.71729433,19,T,3.3,"$GPGGA,202206.000,4220.1667,N,07105.1887,W,1,05,3.3,12.9,M,-33.8,M,,0000*57
",1711675325,999999761
1711657327.2590034,328,1711657327,250015258,,42.336115,-71.08649,0.0,328110.5925772805,4689204.111018918,19,T,3.3,"$GPGGA,202207.000,4220.1669,N,07105.1894,W,1,05,3.3,12.8,M,-33.8,M,,0000*5B
",1711675326,999999761
1711657328.2558548,329,1711657328,249484062,,42.33611833333333,-189.41983333333332,0.0,0.0,0.0,0,,3.3,"$GPGGA,202208.000,4220.1671,N,07105.1900,W,1,05,3.3,12.8,M,-33.8,M,,0000*51
",1711675327,999999761
1711657329.2749846,330,1711657329,249210834,,42.33612166666666,-71.08651333333333,0.0,328108.68841227447,4689204.898468495,19,T,3.3,"$GPGGA,202209.000,4220.1673,N,07105.1908,W,1,05,3.3,13.1,M,-33.8,M,,0000*52
",1711675328,999999284
1711657330.2511392,331,1711657330,244099378,,42.336125,-71.086525,0.0,328107.73632992385,4689205.292193482,19,T,3.3,"$GPGGA,202210.000,4220.1675,N,07105.1915,W,1,05,3.3,13.4,M,-33.8,M,,0000*55
",1711675329,999999761
1711657331.258683,332,1711657331,249790430,,42.336126666666665,-71.08653666666666,0.0,328106.7797066083,4689205.500848026,19,T,3.3,"$GPGGA,202211.000,4220.1676,N,07105.1922,W,1,05,3.3,13.7,M,-33.8,M,,0000*50
",1711675330,999999761
1711657332.2568276,333,1711657332,249509811,,45.669466666666665,-71.086545,0.0,337475.4498851454,5059441.376882516,19,T,3.3,"$GPGGA,202212.000,4220.1680,N,07105.1927,W,1,05,3.3,13.9,M,-33.8,M,,0000*51
",1711675331,999999761
1711657333.261958,334,1711657333,246617555,,42.33613666666667,-71.08655166666667,0.0,328105.5711704604,4689206.641593916,19,T,3.6,"$GPGGA,202213.000,4220.1682,N,07105.1931,W,1,04,3.6,14.2,M,-33.8,M,,0000*5D
",1711675332,999999761
1711657334.2771895,335,1711657334,251648426,,42.33613666666667,-71.08655166666667,0.0,328105.5711704604,4689206.641593916,19,T,3.6,"$GPGGA,202214.000,4220.1682,N,07105.1931,W,1,04,3.6,14.1,M,-33.8,M,,0000*59
",1711675333,999999284
1711657335.2650394,336,1711657335,241353511,,42.33614,-71.086555,0.0,328105.3056343306,4689207.018473417,19,T,3.6,"$GPGGA,202215.000,4220.1684,N,07105.1933,W,1,04,3.6,14.2,M,-33.8,M,,0000*5F
",1711675334,999999284
1711657336.2696667,337,1711657336,242745876,,42.33614,-71.086555,0.0,328105.3056343306,4689207.018473417,19,T,3.6,"$GPGGA,202216.000,4220.1684,N,07105.1933,W,1,04,3.6,14.3,M,-33.8,M,,0000*5D
",1711675335,999999284
1711657337.2676377,338,1711657337,247911214,,42.33614333333333,-71.08655833333333,0.0,328105.0400982324,4689207.395352929,19,T,3.3,"$GPGGA,202217.000,4220.1686,N,07105.1935,W,1,05,3.3,14.4,M,-33.8,M,,0000*5B
",1711675336,999999761
